State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Mizoram,Champhai,Khawzawl,Tualpui,1064144,BNRGSK,Tualpui,53:22.8,Transport/Admin,Panchayat Headquarter,23.58842868,93.2428243
Mizoram,Champhai,Khawzawl,Tualpui,1064144,RMSA Secondary School,Tualpui,45:57.1,Education ,Higher Secondary School,23.58624124,93.24583099
Mizoram,Champhai,Khawzawl,Tualpui,1064144,Bazaar shed,Tualpui,03:11.4,Agro ,Collection Centre or Pack House,23.58891127,93.24390724
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Village council hall,"Thenzawl, Venghlun",44:58.5,Transport/Admin,Panchayat Headquarter,23.28060766,92.7781464
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Maxi cab stand,"Thenzawl, Field Veng",01:41.4,Transport/Admin,Bus Stand,23.27967421,92.77249142
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Carpentry Workshop,Thenzawl,59:21.7,Agro ,Agro Industry,23.28056735,92.77384602
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,State Veterinary Dispensary,"Thenzawl, Venghlun",52:09.6,Medical ,Veterinary Hospital,23.28130148,92.77626817
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Horticulture College,"Thenzawl, Vengthar",25:35.7,Education ,Degree College,23.3007851,92.7536425
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,SDO (Civil) Office,"Thenzawl, Kanaan Veng",48:02.4,Transport/Admin,Block Headquarter,23.28413973,92.76346419
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Village Council Court,Thentlang,17:16.5,Transport/Admin,Panchayat Headquarter,23.42455662,92.9076844
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Bazar Shed,Thenzawl,08:11.9,Agro ,GRaM (Notified),23.28118876,92.77772333
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,State Bank of India,"Thenzawl, Field Veng",58:47.0,Transport/Admin,Bank,23.27987135,92.77257718
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Mizoram Rural Bank,"Thenzawl, Field Veng",55:31.0,Transport/Admin,Bank,23.28035089,92.77346857
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Mizofed filling station,"Thenzawl, Venghlun",38:13.6,Transport/Admin,Fuel Station,23.28637565,92.78130512
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,R. Lallura filling Station,"Thenzawl, Farm Veng",16:38.9,Transport/Admin,Fuel Station,23.26964542,92.76943625
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Thenzawl Higher Secondary School,"Thenzawl, Ramthar Veng",36:06.7,Education ,Higher Secondary School,23.27600734,92.7736408
Mizoram,Serchhip,Serchhip,Thenzawl,1049226,Handloom Industry,Thenzawl,43:20.5,Agro ,Agro Industry,23.28190063,92.77381588
Mizoram,Kolasib,Thingdawl,Thingdawl,1050748,Govt. Thingdawl High School,Thingdawl,02:13.1,Education ,High School - General,24.16912,92.69570333
Mizoram,Kolasib,Thingdawl,Thingdawl,1050748,Thingdawl RD Block Office,Thingdawl,02:40.2,Transport/Admin,Panchayat Headquarter,24.16383167,92.693325
Mizoram,Champhai,Khawzawl,Tualte,1064145,Bazar shed,Vengthar,24:18.0,Agro ,Collection Centre or Pack House,23.41283667,93.20657333
Mizoram,Champhai,Khawzawl,Tualte,1064145,High school,Tualte,33:37.3,Education ,High School - General,23.41529333,93.20756167
Mizoram,Champhai,Khawzawl,Tualte,1064145,Collection centre,Vengthar,58:28.5,Agro ,Collection Centre or Pack House,23.41283667,93.20657333
Mizoram,Saiha,Tuipang,Ahmypi,18795,VC House,Ahmypi,06:16.9,Transport/Admin,Panchayat Headquarter,22.21654181,93.02921972
Mizoram,Saiha,Tuipang,Ahmypi,18795,Chilli Storage,Ahmypi,05:03.0,Agro ,Warehouse,22.22521698,93.02737328
Mizoram,Saiha,Tuipang,Zawngling,1112575,VC House,Lotai,03:47.1,Transport/Admin,Panchayat Headquarter,22.2595735,93.0464243
Mizoram,Saiha,Tuipang,Zawngling,1112575,Govt High School Zyhno,Lotai,02:44.3,Education ,High School - General,22.25861489,93.04637624
Mizoram,Lunglei,Lungsen,Zohmun,1112954,VC House,zohmun,42:53.8,Transport/Admin,Panchayat Headquarter,22.908355,92.46707833
Mizoram,Lawngtlai,Lawngtlai,Dumzautlang,316409,Community Hall,Dumzautlang,56:06.5,Transport/Admin,Panchayat Headquarter,22.14842932,92.76370926
Mizoram,Lawngtlai,Lawngtlai,Dumzautlang,316409,Govt. Primary School.,Dumzautlang,57:37.0,Education ,High School - General,22.14705507,92.76388826
