State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Haryana,Jind,Narwana,Rewar,922208,Veterniary Hospital,Rewar,06:02.2,Medical ,Veterinary Hospital,29.78161833,76.09998833
Haryana,Jind,Narwana,Rewar,922208,Panchayat HeadQuarter,Rewar,06:34.8,Transport/Admin,Panchayat Headquarter,29.779385,76.09959
Haryana,Ambala,Barara,Salhapur,940526,GOVT VETERINARY HOSPITAL,SALAHPUR,23:02.2,Medical ,Veterinary Hospital,30.26440927,77.10587248
Haryana,Sirsa,Odhan,Salam Khera,941028,patwar Bhawan ,Shalamkhera ,43:20.6,Transport/Admin,Block Headquarter,29.772715,74.873955
Haryana,Sirsa,Odhan,Salam Khera,941028,veterinary hospital ,Shalamkhera ,43:36.0,Medical ,Veterinary Hospital,29.77172833,74.87716333
Haryana,Sirsa,Odhan,Salam Khera,941028,Rajiv gandhi seva kendar,salamkhera,24:10.4,Transport/Admin,Panchayat Headquarter,29.77187667,74.87735167
Haryana,Fatehabad,Tohana,Samain,944119,fuel station,Hisar Road Samain,50:06.5,Agro ,Is Part of Rurban Cluster?,29.62698,75.93284667
Haryana,Karnal,Nilo Kheri,Sambli,945370,Higher Secondary School,Sambhli,59:28.2,Education ,Higher Secondary School,29.76736461,76.79942895
Haryana,Karnal,Nilo Kheri,Sambli,945370,Agro industry,Karnal Dand road ,17:08.7,Agro ,Agro Industry,29.77452906,76.78801307
Haryana,Karnal,Nilo Kheri,Sambli,945370,Bank,Cenra Bank Sambhli,57:21.4,Transport/Admin,Bank,29.76782721,76.8021455
Haryana,Karnal,Nilo Kheri,Sambli,945370,Fuel Station,Keshaw Oil Company,03:07.1,Transport/Admin,Fuel Station,29.77265039,76.79158414
Haryana,Fatehabad,Bhattu Kalan,Banawali,87069,PANCHAYAT GHAR,BANAWALI,31:36.9,Transport/Admin,Panchayat Headquarter,29.39493905,75.43288984
Haryana,Fatehabad,Bhattu Kalan,Banawali,87069,GOVT SENIOR SECONDARY SCHOOL,NEAR BUS STAND ,29:24.3,Education ,Higher Secondary School,29.39348715,75.43203927
Haryana,Fatehabad,Bhattu Kalan,Banawali,87069,HARI FILLING STATION,HISSAR ROAD BANAWALI,39:53.0,Transport/Admin,Fuel Station,29.39375966,75.42971131
Haryana,Fatehabad,Bhattu Kalan,Banawali,87069,GOVT VETERINARY HOSPITAL,BANAWALI,35:39.4,Medical ,Veterinary Hospital,29.39682387,75.43396947
Haryana,Panipat,Bapauli,Bapoli,96180,government Girls Senior Secondary School,Bapoli,19:07.5,Education ,High School - Girls,29.33484833,77.08715333
Haryana,Panipat,Bapauli,Bapoli,96180,Petrol Pump,Bapoli,17:57.4,Transport/Admin,Fuel Station,29.32681167,77.083655
Haryana,Panipat,Bapauli,Bapoli,96180,goverment senior secondary school,bapoli,48:19.5,Education ,Higher Secondary School,29.33654791,77.0818829
Haryana,Panipat,Bapauli,Bapoli,96180,The Panipat Central Cooperative Bank Limited ,Bapoli,52:28.7,Transport/Admin,Bank,29.339315,77.08454167
Haryana,Panipat,Bapauli,Bapoli,96180,panchayat headquarter,bapoli,47:42.9,Transport/Admin,Panchayat Headquarter,29.33694085,77.08198436
Haryana,Panipat,Bapauli,Bapoli,96180,Government Senior Secondary School ,Beholo,18:38.5,Education ,High School - Girls,29.28719,77.04676167
Haryana,Panipat,Bapauli,Bapoli,96180,veternity hospital,bapoli,50:56.7,Medical ,Veterinary Hospital,29.3383696,77.08831479
Haryana,Panipat,Bapauli,Bapoli,96180,block headquarter,bapoli,46:28.2,Transport/Admin,Block Headquarter,29.3416642,77.08337091
Haryana,Panipat,Bapauli,Bapoli,96180,bank,bapauli,51:40.5,Transport/Admin,Bank,29.33920843,77.08457651
Haryana,Panipat,Bapauli,Bapoli,96180,Sarva Haryana Garmin Bank,Beholi,20:53.8,Transport/Admin,Bank,29.28636167,77.04617667
Haryana,Panipat,Bapauli,Bapoli,96180,government dispensary ,Bapoli,26:53.8,Medical ,Primary Health Centre,29.33688333,77.08217667
